,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
5150,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,20,0
5151,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,3,0
5152,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,2,0
5153,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,11,0
5154,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0
5155,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0
5156,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0
5157,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0
5158,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,1,0
5159,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,11,0
5160,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0
5161,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0
5162,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,1,0
5163,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
5164,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
5165,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
5166,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0
5167,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
5168,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,33,0
5169,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,44,0
5170,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
5171,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
5172,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,16,0
5173,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
5174,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0
5175,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,17,0
5176,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,23,0
5177,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
5178,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
5179,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
5180,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0
5181,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0
5182,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX TERRITANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0
5183,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
5184,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,10,0
5185,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0
5186,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0
5187,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,2,0
5188,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,1,0
5189,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0
5190,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,3,0
5191,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,1
5192,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,33,0
5193,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,27,0
5194,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0
5195,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,42,0
5196,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,10,0
5197,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,4,0
5198,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,4,0
5199,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,2,0
5200,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227,-87.671457,9,2,0
5201,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,16,0
5202,1,2009-07-31,81,58,70.0,-4.0,54,61,0.0,5.0,0444,1913, ,0.0,29.23,29.94,6.2,26.0,7.3,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,18,0
5203,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,12,0
5204,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0
5205,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,9,0
5206,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,5,0
5207,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0
5208,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,14,0
5209,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,24,0
5210,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0
5211,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,6,0
5212,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0
5213,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0
5214,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,17,0
5215,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,4,0
5216,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,3,0
5217,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,1,0
5218,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,7,0
5219,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,2,0
5220,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,3,0
5221,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0
5222,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,2,0
5223,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0
5224,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0
5225,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,9,0
5226,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,4,0
5227,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0
5228,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,5,0
5229,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,3,0
5230,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,3,0
5231,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,13,0
5232,1,2009-08-07,74,64,69.0,-4.0,59,63,0.0,4.0,0451,1904,RA BR,0.33,29.36,30.09,7.3,15.0,7.8,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0
